style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
48,2026-05-31,4507,JP3347200002,10070701W,,0.002295207367719053,0.00196006646889282,,,,,,-0.0015652827631440892,,,,-0.0022148751098488863,-0.0036914585164148105,,0.0035156747775379146,-0.0016590824792875555,-0.0023192409527213473,-0.0016653196314653281,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,0.005986148945537531,0.003885745806752432,-0.0009286688091609587,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,0.004429750219697773,0.003407500168998287,0.0022600766427029453,0.004429750219697773,,,,0.002684697102847135,-0.002060348939394313,-0.00017902737431130624
49,2026-05-31,4519,JP3519400000,10044101W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,,,0.00606815098588736,,,,-0.0022148751098488863,-0.0036914585164148105,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,0.009040306570811781,-0.0016653196314653281,,-0.0025169035339191893,-0.0004712500233721035,-0.0014914983904706306,-0.003955134124730154,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,-0.0013672068579314114,-0.002060348939394313,-0.0007371452218019204
50,2026-05-31,4523,JP3160400002,10041801W,,-0.0007730803175737824,-0.0006641304677208055,,,,,,-0.0015652827631440892,,,,-0.0022148751098488863,-0.0036914585164148105,-0.0011718915925126383,0.0035156747775379146,-0.0016590824792875555,-0.0023192409527213473,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,-0.005986148945537531,-0.003885745806752432,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,-0.0013672068579314114,,-0.0007926262747283342
51,2026-05-31,4543,JP3546800008,10214601W,,-0.0007730803175737824,-0.0006641304677208055,,,,,,-0.0015652827631440892,,,,,-0.0036914585164148105,0.0022600766427029453,-0.0010751820921596534,-0.0016590824792875555,-0.0023192409527213473,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,-0.003955134124730154,,,,,,,,0.0021296876056239294,0.0022600766427029453,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,,,-0.0015016102439653466,,,,,-0.002060348939394313,-0.0007977881720801818
52,2026-05-31,4568,JP3475350009,10033601W,,-0.0007730803175737824,-0.0006641304677208055,,0.0020319955136228317,,,,-0.0015652827631440892,,,,-0.0022148751098488863,-0.0036914585164148105,,-0.0010751820921596534,-0.0016590824792875555,-0.0023192409527213473,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,,-0.005986148945537531,-0.003885745806752432,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,,0.002060348939394313,0.002109404866522749,,,,0.004429750219697773,,0.0022600766427029453,0.004429750219697773,,,,-0.0013672068579314114,,-0.00034756806445511516
53,2026-05-31,4578,JP3188220002,29628801W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,,,-0.0015652827631440892,,,,,0.003660950594791548,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,-0.0023192409527213473,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,,,,,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,0.004429750219697773,0.003407500168998287,,0.004429750219697773,,,,,-0.002060348939394313,0.0003834740371886835
54,2026-05-31,4612,JP3749400002,10189201W,,-0.0007730803175737824,-0.0006641304677208055,,,,0.0022833764019060685,,,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,0.003660950594791548,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,,,0.003851956712780672,,,,,-0.0007650691225730178,,,,0.003407500168998287,,,,,,,,0.0003394765449858156
55,2026-05-31,4661,JP3198900007,21319301W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,0.005468827431725646,,-0.0036914585164148105,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,,0.003305783746043114,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,-0.0014914983904706306,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.0007659638158640805
56,2026-05-31,4684,JP3173400007,22545601W,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,0.005468827431725646,0.0022038558306954094,,-0.0011718915925126383,,,-0.0023192409527213473,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.00023241427562854493
57,2026-05-31,4689,JP3933800009,21450901W,,,,,0.0020319955136228317,,-0.0007730803175737824,0.0032812964590353873,,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,,,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,0.003885745806752432,0.0018380706305799886,,,,,,,,,,,,,,,,,,,,0.002684697102847135,,0.00015699996349524009
58,2026-05-31,4755,JP3967200001,23625901W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,,-0.0010751820921596534,-0.0016590824792875555,,0.003305783746043114,0.0025312858398272987,,-0.0004712500233721035,0.004342892372252718,,,,0.005986148945537531,0.003885745806752432,0.0018380706305799886,-0.0013342621143667991,,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,0.002684697102847135,0.0020413595482478217,0.0002133088499091879
59,2026-05-31,4768,JP3188200004,23949801W,,0.002295207367719053,,,-0.0010374122294374176,,0.0022833764019060685,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,-0.0036914585164148105,0.0022600766427029453,,,-0.0023192409527213473,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,,,,,,0.0018380706305799886,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,-0.0008754447074501527,,0.002109404866522749,0.002953166813131849,,,,,-0.0011596204763606737,,,,,,,-1.259592419115339e-05
60,2026-05-31,4901,JP3814000000,00492501W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,0.0022833764019060685,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,-0.0036914585164148105,,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,,,,,,,,,,,,,,-0.0005029324664317825
61,2026-05-31,4911,JP3351600006,01934401W,,,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,,,,,,,-0.0022148751098488863,-0.0036914585164148105,0.0022600766427029453,,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,0.005986148945537531,0.003885745806752432,-0.0009286688091609587,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,-0.004520153285405891,-0.0028764611816219305,0.002684697102847135,,-0.0006226438566476444
62,2026-05-31,5016,JP3379550001,36616301W,,,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,,,-0.0012729167297982106,,-0.0018770128049566833,,,-0.0011718915925126383,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,0.003851956712780672,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,,-0.0011565927466573819,,,-0.0028214969552215114,-0.004520153285405891,,,,-0.00017371392427984462
63,2026-05-31,5019,JP3142500002,27944901W,,,,,,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,,,0.0022600766427029453,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,0.0013302553212305624,,,,0.003885745806752432,,,,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,,,,,0.002953166813131849,,,,,0.0022600766427029453,,,,,0.002684697102847135,,0.00042983378605565494
64,2026-05-31,5020,JP3386450005,10015801W,,,,,0.0020319955136228317,,0.0022833764019060685,,,,0.001276585077722701,,,,,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,0.0013302553212305624,,,,0.003885745806752432,,,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,,,,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,,,0.0001967417966192846
65,2026-05-31,5108,JP3830800003,10036901W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,0.0022833764019060685,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,,-0.0022148751098488863,0.003660950594791548,0.0022600766427029453,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,,0.005986148945537531,0.003885745806752432,,,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,,0.002060348939394313,0.002109404866522749,0.002953166813131849,,,,,,,,,,0.002684697102847135,-0.002060348939394313,0.0007065943527017894
66,2026-05-31,5201,JP3112000009,10025901W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,0.0022833764019060685,,,,-0.003786111298886986,,,,-0.0011718915925126383,,,,,,,0.0018534519747689425,,-0.003955134124730154,,,,,-0.0009286688091609587,-0.0013342621143667991,,-0.002150364184319307,0.0022600766427029453,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,,,,,,0.0022600766427029453,,,,,-0.0013672068579314114,,8.425293825221832e-05
67,2026-05-31,5401,JP3381000003,10015501W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,0.0022833764019060685,,,-0.0012729167297982106,,-0.0018770128049566833,,0.003660950594791548,,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,0.003407500168998287,0.0022600766427029453,,0.005537187774622216,,,,,0.0003484136743380161
68,2026-05-31,5411,JP3386030005,25373801W,,-0.0007730803175737824,-0.0006641304677208055,,0.0020319955136228317,,-0.0007730803175737824,,,-0.0012729167297982106,,-0.0018770128049566833,,,,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,0.003407500168998287,0.0022600766427029453,,0.005537187774622216,0.008859500439395545,,-0.0013672068579314114,,0.0002615788102555779
69,2026-05-31,5713,JP3402600005,10014501W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,0.0020319955136228317,,-0.0007730803175737824,0.0032812964590353873,,-0.0012729167297982106,,-0.0018770128049566833,,-0.0036914585164148105,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,-0.0011565927466573819,,,-0.0028214969552215114,-0.004520153285405891,,-0.0013672068579314114,,-0.0006343840414697428
70,2026-05-31,5802,JP3407400005,01941301W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,,-0.0010751820921596534,,,-0.0016653196314653281,,,0.0018534519747689425,-0.0014914983904706306,,,,,,,,,,-0.0011476036838595266,0.003851956712780672,,,,,-0.0007650691225730178,,,,,,,,,,-0.0013672068579314114,,0.00016236733566567702
71,2026-05-31,5803,JP3811000003,10271701W,,,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,,,,,,,,0.0022600766427029453,,,,,0.0025312858398272987,,0.0018534519747689425,,0.0013302553212305624,,,,,,,,,,0.003851956712780672,,0.0025904972045016216,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,-0.0013672068579314114,-0.002060348939394313,0.0002802264217712515
72,2026-05-31,6,HK0006000050,01659001W,,,,,,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,0.0018534519747689425,,0.0013302553212305624,,-0.002171446186126359,,,-0.0009286688091609587,,,,,0.003851956712780672,,-0.0008754447074501527,,-0.000715630083957637,,,,,-0.0011565927466573819,,-0.0015016102439653466,-0.0028214969552215114,-0.004520153285405891,,,-0.002060348939394313,-0.0003882029242078253
73,2026-05-31,6098,JP3970300004,31851001W,,0.002295207367719053,0.00196006646889282,,0.0020319955136228317,,-0.0007730803175737824,,,,0.001276585077722701,,,,,,,,,0.0025312858398272987,,-0.0004712500233721035,,0.0013302553212305624,,,,,,0.002636756083153436,0.002295207367719053,,,0.003851956712780672,,0.0025904972045016216,,,-0.0007650691225730178,,,,,0.0022600766427029453,,,,,0.002684697102847135,-0.002060348939394313,0.0004525286653116
74,2026-05-31,6146,JP3548600000,20149101W,,,,0.002109404866522749,,,-0.0007730803175737824,-0.001121455751822221,0.00606815098588736,0.004867857384283267,,,0.0022038558306954094,,0.0022600766427029453,,,0.009040306570811781,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,-0.0023071615727592565,,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,4.390171915225174e-05
75,2026-05-31,6178,JP3752900005,32061101W,,,,,,,0.0022833764019060685,0.0032812964590353873,,,0.001276585077722701,,,,,0.0035156747775379146,-0.0016590824792875555,,,,,-0.0004712500233721035,,,,-0.002171446186126359,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,,,,0.002060348939394313,0.002109404866522749,,,,,0.003407500168998287,,-0.0015016102439653466,0.005537187774622216,,,,0.0020413595482478217,0.000526882144188738
76,2026-05-31,6273,JP3162600005,20812401W,,,,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,,,,-0.003786111298886986,,,,0.0022600766427029453,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,-0.003955134124730154,,,,,-0.0009286688091609587,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,-0.002060348939394313,-0.00044356659191818856
77,2026-05-31,6301,JP3304200003,00649401W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,0.0022833764019060685,,,,,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,,,,,,,,,,,-0.0013105769880762642,,,,,0.002953166813131849,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,-0.002060348939394313,-7.160523623054613e-05
78,2026-05-31,6326,JP3266400005,00650601W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,0.0022833764019060685,,,,0.001276585077722701,,,,,,,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,0.002953166813131849,,,,,-0.0011596204763606737,,,,,,,0.00016835696155919318
79,2026-05-31,6361,JP3166000004,10040801W,,,,,-0.0010374122294374176,,-0.0007730803175737824,,,,-0.003786111298886986,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,-0.003955134124730154,,,,,,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,,-0.00042994137523025283
80,2026-05-31,6367,JP3481800005,10113801W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,0.0022833764019060685,,,,-0.003786111298886986,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,,0.002953166813131849,,,,,,,,,,,-0.002060348939394313,9.302247503232298e-06
81,2026-05-31,6383,JP3497400006,10224501W,,,,,-0.0010374122294374176,,,,,,,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,0.003851956712780672,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,-0.002060348939394313,-0.0001836599328641686
82,2026-05-31,6479,JP3906000009,01900201W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,,,,,-0.003786111298886986,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,0.003851956712780672,,-0.0008754447074501527,,,0.002953166813131849,,,,,,,,,,,,0.0001660312705956467
83,2026-05-31,6501,JP3788600009,00565001W,,-0.0007730803175737824,-0.0006641304677208055,,0.0020319955136228317,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,,,,,0.003851956712780672,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,,2.8629175136510342e-05
