style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
48,2026-07-31,4503,JP3942400007,10066801W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,0.001701862716135309,-0.00047820935825289675,0.0010866353492694932,,,,-0.0007926483883369932,,,,,,,0.0013378805167306475,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,0.0009524828370140001,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,,,0.001780410226110785,0.0011808843336449082,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,-0.0009076601152721648,,0.0005068124485249245
49,2026-07-31,4507,JP3347200002,10070701W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,-0.0007926483883369932,-0.001315075735195466,-0.0023145332939440203,-0.001315075735195466,,,,-0.0003434025658670653,,0.0011630820572583016,,-0.0006747910477970904,,,-0.00039700399553070675,,,,,,0.001780410226110785,0.0011808843336449082,0.0013535282420725264,0.0015430221959626803,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,0.0018082291358937658,,4.8437202438528245e-05
50,2026-07-31,4519,JP3519400000,10044101W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,,,,,,0.0031705935533479727,,,,-0.00204825955216285,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,-0.0007926483883369932,,-0.0023145332939440203,-0.001315075735195466,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.00038360688362623304
51,2026-07-31,4523,JP3160400002,10041801W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,,,,,-0.0007926483883369932,,-0.0023145332939440203,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,,,,,0.0013535282420725264,-0.0007766890248134296,0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,6.188478531004547e-05
52,2026-07-31,4543,JP3546800008,10214601W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,,,,,-0.0016532380671028715,-0.0008092773755049022,,,,-0.00204825955216285,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,-0.0007926483883369932,,,,,,,-0.0003434025658670653,,,,-0.0006747910477970904,,,-0.00039700399553070675,0.0031277476945189464,,,,,,0.0011808843336449082,,,,,0.00062051830936837,-0.0002778551373282137,,,3.768715710548065e-05
53,2026-07-31,4568,JP3475350009,10033601W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,,-0.0008092773755049022,,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,-0.0007926483883369932,,-0.0023145332939440203,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,0.002630151470390932,0.0009524828370140001,,-0.00039700399553070675,-0.0031277476945189464,,,,,,0.0011808843336449082,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-0.00016938066968856535
54,2026-07-31,4578,JP3188220002,29628801W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,0.002630151470390932,,,,0.0031277476945189464,,,,,0.001780410226110785,-0.0006074890535286143,,0.0015430221959626803,,,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,0.00012740207421762183
55,2026-07-31,4612,JP3749400002,10189201W,,,,,-0.0005445960691632988,0.001278747676212166,,,,,-0.0013859480802060002,,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,0.0016185547510098044,,,-0.0003434025658670653,,,,,0.0009524828370140001,,-0.00039700399553070675,,,,,,0.001780410226110785,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-3.800514869398414e-05
56,2026-07-31,4661,JP3198900007,21319301W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,,0.0023617686672898165,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,0.0015638738472594732,-0.001315075735195466,-0.0023145332939440203,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,,-0.000362211783089831,0.002630151470390932,-0.00048019362944896687,0.0026005992066786745,-0.00039700399553070675,,,,,,,,-0.001361490172908247,,,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,-0.00012441148297500306
57,2026-07-31,4684,JP3173400007,22545601W,,,,0.0010520605881563728,-0.0005445960691632988,,,0.001701862716135309,,-0.0008092773755049022,0.001377698389252393,-0.0023861167978804334,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,-0.0009524828370140001,,,,,,,,,,-0.0010666052045824978,-0.00026884781255786074
58,2026-07-31,4689,JP3933800009,21450901W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,,0.001278747676212166,,-0.000580083532316797,,,-0.0013859480802060002,,,,-0.000863631826098515,,-0.0005497703786090309,,,,-0.0007926483883369932,,,,,,,,,,,,0.0009524828370140001,,,,,,,,,,,,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,,7.871087875607288e-05
59,2026-07-31,4755,JP3967200001,23625901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,0.001701862716135309,,-0.0008092773755049022,-0.0013859480802060002,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,0.0015638738472594732,0.001315075735195466,0.002269150288180412,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,0.002630151470390932,0.0009524828370140001,,-0.00039700399553070675,0.0031277476945189464,-0.0011127563913192406,,,0.0009485792188295165,,,0.0013535282420725264,,,0.0010917609877094435,,0.0010917609877094435,,0.0010666052045824978,0.0002949011473254646
60,2026-07-31,4768,JP3188200004,23949801W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,0.001701862716135309,,-0.0008092773755049022,,,0.0014199590760392762,,,-0.00047820935825289675,,,,-0.0011689562090626366,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,0.0013378805167306475,,,,,0.0009524828370140001,,0.0011630820572583016,,0.0010969352104000098,,,-0.0009524828370140001,,-0.0006074890535286143,,,,,,,,,0.00019270806717261574
61,2026-07-31,4901,JP3814000000,00492501W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,0.001278747676212166,,-0.000580083532316797,,-0.0008092773755049022,,-0.0023861167978804334,,,,-0.00047820935825289675,,,,-0.0011689562090626366,,,,,-0.0004125727796691658,,,,,,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,,,,0.0009485792188295165,,,,,,,,,,,-0.00017005096962523464
62,2026-07-31,4911,JP3351600006,01934401W,0.0009295314433510121,-0.0003459691022337848,,,,,,,,,-0.0013859480802060002,,0.0014199590760392762,0.0006888491946261965,,-0.00047820935825289675,0.0010866353492694932,,-0.0030454385446631845,,-0.0007926483883369932,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,,-0.0009524828370140001,-0.001780410226110785,,,-0.0007766890248134296,,,0.00062051830936837,0.0010917609877094435,-0.0009076601152721648,,1.3885651294294992e-05
63,2026-07-31,5016,JP3379550001,36616301W,,,,,,-0.00043343320111311243,,,,,,,-0.0007301366857867572,,0.001701862716135309,-0.00047820935825289675,0.0010866353492694932,-0.0007099795380196381,,,-0.0007926483883369932,,,,0.0016185547510098044,,,,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,,,,,,-0.0009524828370140001,-0.001780410226110785,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.00016323252126064608
64,2026-07-31,5019,JP3142500002,27944901W,-0.00031619307294317216,,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,0.0010332737919392947,,,0.001315075735195466,,0.001315075735195466,0.0016185547510098044,,,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,0.0013535282420725264,,0.0013456588918279188,,0.00062051830936837,0.0010917609877094435,0.0018082291358937658,,0.0002564585314910622
65,2026-07-31,5020,JP3386450005,10015801W,-0.00031619307294317216,,,-0.00035718106388025003,0.0010617125201578075,0.001278747676212166,,,0.0005577188660106073,,,,0.0014199590760392762,0.0006888491946261965,,,0.0010866353492694932,,0.0010332737919392947,,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,-0.0011127563913192406,,,,,-0.0006074890535286143,0.0013535282420725264,,0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,0.0001831917396068647
66,2026-07-31,5108,JP3830800003,10036901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,0.001278747676212166,,0.001701862716135309,,-0.0008092773755049022,-0.0013859480802060002,,0.0014199590760392762,,,-0.00047820935825289675,,-0.0007099795380196381,,-0.0011689562090626366,-0.0007926483883369932,,-0.0023145332939440203,,-0.0004125727796691658,,,0.0013378805167306475,,0.0011630820572583016,,-0.0006747910477970904,,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,,,,,,,,0.0010917609877094435,,0.0010917609877094435,,-0.0010666052045824978,0.0001589727074505473
67,2026-07-31,5201,JP3112000009,10025901W,0.0009295314433510121,,,0.0010520605881563728,0.0010617125201578075,0.001278747676212166,,,-0.0016532380671028715,,,,-0.0007301366857867572,-0.00204825955216285,,,,,,,,,,,-0.0004125727796691658,,,,,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,0.0011630820572583016,,-0.0011127563913192406,,,,,0.0011808843336449082,0.0013535282420725264,,0.0013456588918279188,0.0010917609877094435,,-0.0002778551373282137,,,0.00015324391537588765
68,2026-07-31,5401,JP3381000003,10015501W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,0.001278747676212166,,,,,,,,,,-0.00047820935825289675,,-0.0007099795380196381,,,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,0.0009485792188295165,0.001780410226110785,0.0011808843336449082,,,,0.0010917609877094435,,-0.0002778551373282137,0.0018082291358937658,,5.3240734881543475e-05
69,2026-07-31,5411,JP3386030005,25373801W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,-0.00043343320111311243,,,,,,,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,,0.001780410226110785,0.0011808843336449082,,,,0.0010917609877094435,,-0.0002778551373282137,0.0018082291358937658,,4.144425688658961e-05
70,2026-07-31,5706,JP3888400003,10195101W,,0.0010196181911647667,,,-0.0005445960691632988,0.001278747676212166,,,,,,,,,-0.000863631826098515,0.001881734385320342,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,0.0016185547510098044,,,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,,,,-0.0009524828370140001,-0.001780410226110785,-0.0006074890535286143,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.00014337794656178564
71,2026-07-31,5713,JP3402600005,10014501W,0.0009295314433510121,,,0.0010520605881563728,0.0010617125201578075,0.001278747676212166,,0.001701862716135309,,,,,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,,-0.0007099795380196381,,,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,-0.0011127563913192406,,,,-0.001780410226110785,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,-1.2566942161865035e-05
72,2026-07-31,5801,JP3827200001,02014501W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,,0.001278747676212166,,,,,,,0.0014199590760392762,0.0006888491946261965,,,,,,,,0.001315075735195466,,0.001315075735195466,0.0016185547510098044,,,,,,,,0.0009524828370140001,,,,,,,-0.0009524828370140001,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,8.967878870998994e-05
73,2026-07-31,5802,JP3407400005,01941301W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,0.001278747676212166,,0.001701862716135309,,-0.0008092773755049022,-0.0013859480802060002,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,-0.0007926483883369932,,,,0.0016185547510098044,,,-0.0003434025658670653,,,,-0.0006747910477970904,,0.0026005992066786745,-0.00039700399553070675,,,,,,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,8.271486724821863e-06
74,2026-07-31,5803,JP3811000003,10271701W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,,-0.00043343320111311243,,,,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,,,,0.001315075735195466,,,0.0016185547510098044,,,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,,,,-0.0009524828370140001,,,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.00010522265783135657
75,2026-07-31,6,HK0006000050,01659001W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,-0.000580083532316797,0.0005577188660106073,,,,,0.0006888491946261965,,-0.00047820935825289675,,,,,,-0.001315075735195466,,-0.001315075735195466,0.0016185547510098044,,,,,-0.00039295981221460445,,-0.0006747910477970904,-0.00048019362944896687,-0.0013301915482436897,,,,,,-0.0009524828370140001,,,-0.001361490172908247,,-0.0013456588918279188,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,-0.0003135669285325505
76,2026-07-31,6098,JP3970300004,31851001W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,,,,0.0005577188660106073,,,,,0.0006888491946261965,,,0.0010866353492694932,,,,,0.001315075735195466,,,0.0016185547510098044,,,-0.0003434025658670653,,,,,,,,,,,,,,,-0.001361490172908247,-0.0007766890248134296,,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,2.86076110878279e-05
77,2026-07-31,6146,JP3548600000,20149101W,,,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,0.0031705935533479727,0.001377698389252393,,0.0014199590760392762,,,-0.00047820935825289675,,,,0.004538300576360824,,,,,-0.0004125727796691658,,,0.0013378805167306475,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,-0.0009524828370140001,,-0.0006074890535286143,,,,,,,,-0.0010666052045824978,2.3284292066954483e-05
78,2026-07-31,6178,JP3752900005,32061101W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,,0.001278747676212166,,,0.0005577188660106073,,,,,,-0.000863631826098515,,-0.0005497703786090309,0.002183521975418887,0.0010332737919392947,,,,,,,,,,,,,-0.0006747910477970904,,-0.0013301915482436897,0.0011630820572583016,,0.0010969352104000098,,,0.0009485792188295165,,,0.0013535282420725264,-0.0007766890248134296,0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,0.0010666052045824978,0.00014284696950510084
79,2026-07-31,6273,JP3162600005,20812401W,,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,,,,-0.0016532380671028715,,,,0.0014199590760392762,-0.00204825955216285,,,,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,0.0011630820572583016,,0.0010969352104000098,,,,,-0.0006074890535286143,-0.001361490172908247,,-0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.0001264487323743413
80,2026-07-31,6301,JP3304200003,00649401W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,,,,,,,,-0.0007301366857867572,,,,,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,,0.0015430221959626803,,,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-6.574532420171197e-05
81,2026-07-31,6326,JP3266400005,00650601W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,0.001278747676212166,,,0.0005577188660106073,,,,,,,,,,,,,,,,-0.0004125727796691658,,,0.0013378805167306475,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,0.0011630820572583016,,0.0010969352104000098,,,,,-0.0006074890535286143,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,,0.00062051830936837,-0.0002778551373282137,,,0.00018482063311775785
