style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Volatility,MP
55,2025-11-30,4502,JP3463000004,10071801W,,,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,,,,,-0.0011589487678314368,,,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,-0.0019822457067280863,-0.001909215601743367,,,,,-0.0008555447271963202,0.0029733685600921295,,,0.002609719167850646,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,0.0016639952492258706,,0.0009830649439870997,,,0.001563581742807068,,-4.340994062716173e-05
56,2025-11-30,4503,JP3942400007,10066801W,,0.0014866842800460647,,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,,,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,-0.002225466038841962,,,,,,-0.0019822457067280863,,,,,,0.0027274508596333816,0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,,,,,,,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,0.0018602613555448193,,,,-0.0007903071118327664,,0.00029209997097288693
57,2025-11-30,4507,JP3347200002,10070701W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,-0.0005512932588620666,,,-0.002902007714649918,-0.002902007714649918,,,0.002211896123970974,-0.002049440476447682,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,0.0039005480035617184,,,,,-0.002418339762208265,0.0027274508596333816,,,,0.002609719167850646,,-0.0007701718987924411,,,,,,,,,0.001832075577430504,0.002267193527070249,,,0.0009830649439870997,,,0.001563581742807068,-0.0016950979641646717,0.00011629525645707899
58,2025-11-30,4519,JP3519400000,10044101W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,-0.002902007714649918,-0.002902007714649918,0.0033901959283293434,,0.002211896123970974,-0.002049440476447682,,,,-0.001971472632234999,0.0039005480035617184,0.001909215601743367,,,,,-0.0008555447271963202,,,,,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,,,,,-0.0016950979641646717,-3.0406336257507356e-05
59,2025-11-30,4523,JP3160400002,10041801W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,,,,,,-0.0019822457067280863,-0.001909215601743367,,,,-0.002418339762208265,0.0027274508596333816,-0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,-0.000527254308620988,,,,,-0.0019502740017808592,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.00031987471881815994
60,2025-11-30,4543,JP3546800008,10214601W,,,,,,,,-0.0005512932588620666,,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,0.001909215601743367,,,,,-0.0008555447271963202,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,0.0009830649439870997,,,,-0.0016950979641646717,-0.00021285776613216706
61,2025-11-30,4568,JP3475350009,10033601W,,-0.0007573089025704378,,-0.0005366138525610055,,,0.0016340133528434224,0.0016122265081388433,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,-0.002049440476447682,,,,,-0.0019822457067280863,,,,,0.0024023242670943032,0.0027274508596333816,-0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,,-0.00017105863570201094
62,2025-11-30,4578,JP3188220002,29628801W,,0.0014866842800460647,,0.0015840653464246277,,,-0.0008281985487014606,0.0016122265081388433,,,-0.002902007714649918,-0.002902007714649918,,,,,,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,-0.0029733685600921295,,,0.002609719167850646,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,,,,,-0.00046746258290108214,,,0.0018602613555448193,,,,,-0.0016950979641646717,-4.687740998951812e-05
63,2025-11-30,4612,JP3749400002,10189201W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,-0.002628630176313332,-0.004478406967052343,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,,-0.006595472078749814,,,-0.002418339762208265,-0.0008555447271963202,-0.0029733685600921295,-0.005109168511707602,,,,0.0015177864616369864,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,0.0018602613555448193,,,,,,-0.0005448099586329195
64,2025-11-30,4661,JP3198900007,21319301W,,,,,,,-0.0008281985487014606,,,0.004423792247941948,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,0.002037926765905841,,,,-0.001971472632234999,0.0039005480035617184,,,,,,-0.0008555447271963202,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,-0.0016950979641646717,-0.0002476003178467311
65,2025-11-30,4684,JP3173400007,22545601W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,,,,-0.0005512932588620666,,0.004423792247941948,,,,,,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,0.0039005480035617184,,,,,,,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,-0.0016950979641646717,-0.00024385045752725303
66,2025-11-30,4689,JP3933800009,21450901W,,-0.0007573089025704378,,-0.0005366138525610055,,,0.0016340133528434224,-0.0005512932588620666,,-0.004478406967052343,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,-0.002049440476447682,,-0.0035563820032474486,,,,,,,,-0.002418339762208265,,,,,0.002609719167850646,,,,,,,,0.002812022979311936,,,0.001832075577430504,,,,,,,0.001563581742807068,,4.7996681820728084e-05
67,2025-11-30,4704,JP3637300009,22373201W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,0.001314315088156666,-0.004478406967052343,,,-0.0011589487678314368,,-0.002225466038841962,-0.002049440476447682,0.002748113366145756,,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,-0.001909215601743367,,,,,,,,,-0.0008912800106418668,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,0.001671663430097879,-0.000390763527747883
68,2025-11-30,4716,JP3689500001,22665901W,,,,-0.0005366138525610055,,,,-0.0005512932588620666,0.001314315088156666,,,,0.0033901959283293434,,-0.002225466038841962,,,,0.002418339762208265,,,,,,,,,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,0.001832075577430504,,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,,-4.9638041977717934e-05
69,2025-11-30,4755,JP3967200001,23625901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,0.001314315088156666,-0.004478406967052343,,,-0.0011589487678314368,,0.002211896123970974,0.002037926765905841,,,,,-0.0019822457067280863,,,,,-0.002418339762208265,-0.0008555447271963202,0.0029733685600921295,0.001314315088156666,,0.002609719167850646,,0.0015177864616369864,,0.0015568710915503854,,,,,,0.003664151154861008,0.001832075577430504,0.002267193527070249,0.0016639952492258706,,0.0009830649439870997,,,0.001563581742807068,0.001671663430097879,0.000221762090698961
70,2025-11-30,4768,JP3188200004,23949801W,,,,,,,,0.0016122265081388433,-0.002628630176313332,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,-0.001909215601743367,,,,,,,,,-0.0008912800106418668,,0.0015177864616369864,,,,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,,-0.0003128165044839625
71,2025-11-30,4901,JP3814000000,00492501W,,,,,,,,0.0016122265081388433,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,-0.002049440476447682,,,,,-0.0019822457067280863,0.001909215601743367,,,,,,,,,0.002609719167850646,,0.0015177864616369864,,-0.000527254308620988,,,,,-0.0019502740017808592,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,,-0.0002419651106196662
72,2025-11-30,4911,JP3351600006,01934401W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,,,-0.002225466038841962,-0.002049440476447682,,,,,,,,,,-0.002418339762208265,,0.0029733685600921295,0.001314315088156666,,-0.0008912800106418668,,,,-0.000527254308620988,-0.0015703504949404318,,-0.00207286265332137,,,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.00039149389148041914
73,2025-11-30,5019,JP3142500002,27944901W,,,0.0015840653464246277,0.0015840653464246277,,,,-0.0005512932588620666,,,,,,,,-0.002049440476447682,,0.0035218540226333956,,0.001960816023412107,,0.001909215601743367,,,-0.006595472078749814,,,0.0029733685600921295,0.001314315088156666,,,,,,-0.000527254308620988,0.0007903071118327664,,,-0.002812022979311936,0.001960816023412107,,0.001832075577430504,0.002267193527070249,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,,0.00042252020583180674
74,2025-11-30,5020,JP3386450005,10015801W,,,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,0.0016122265081388433,,,,,,,,-0.002049440476447682,,0.0035218540226333956,,0.001960816023412107,,0.001909215601743367,,0.007718105624068931,,-0.002418339762208265,,,0.001314315088156666,,,,,,-0.000527254308620988,0.0007903071118327664,,-0.00207286265332137,-0.002812022979311936,-0.0019502740017808592,,0.001832075577430504,0.002267193527070249,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,,,0.00044103792570444563
75,2025-11-30,5108,JP3830800003,10036901W,,0.0014866842800460647,,0.0015840653464246277,,,0.0016340133528434224,-0.0005512932588620666,,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,,-0.005109168511707602,,,,,,-0.000527254308620988,,,,,,-0.001879538675291398,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,,-0.001960816023412107,,,,-0.0016950979641646717,-0.00026864286372473315
76,2025-11-30,5201,JP3112000009,10025901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,-0.002812022979311936,,,-0.00046746258290108214,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,-0.0007903071118327664,,-0.00016616686029171534
77,2025-11-30,5401,JP3381000003,10015501W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,0.0016122265081388433,,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,-0.002049440476447682,-0.0027690913307728223,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,,0.001314315088156666,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,-0.001879538675291398,0.001832075577430504,0.002267193527070249,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,,,-4.895642593868548e-05
78,2025-11-30,5411,JP3386030005,25373801W,,-0.0007573089025704378,,-0.0005366138525610055,,,0.0016340133528434224,-0.0005512932588620666,,-0.004478406967052343,,,-0.0011589487678314368,,,,,,,,-0.0019822457067280863,,,,-0.006595472078749814,,-0.0008555447271963202,,0.001314315088156666,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,-0.002812022979311936,,-0.001879538675291398,0.001832075577430504,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.00039381242671909165
79,2025-11-30,5713,JP3402600005,10014501W,,,,,,,0.0016340133528434224,-0.0005512932588620666,-0.002628630176313332,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,,,,,-0.002418339762208265,-0.0008555447271963202,0.0029733685600921295,0.001314315088156666,,,,0.0015177864616369864,,-0.000527254308620988,,,-0.00207286265332137,-0.002812022979311936,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,,-0.00026913911518747186
80,2025-11-30,5802,JP3407400005,01941301W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,,0.001314315088156666,,,,,,,,,,0.002812022979311936,,-0.001879538675291398,0.001832075577430504,,-0.0005632778949242853,,,,,,,0.00023318022528516047
81,2025-11-30,5803,JP3811000003,10271701W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,,,,,,,0.002418339762208265,,,0.001909215601743367,,,,,,,,,,,,,,0.0007903071118327664,,,0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,0.0002841268563019827
82,2025-11-30,6,HK0006000050,01659001W,,-0.0007573089025704378,,,,,,-0.0005512932588620666,,,,,,,-0.002225466038841962,,-0.0027690913307728223,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,,-0.006595472078749814,-0.007718105624068931,,,,,,,,,-0.0007701718987924411,,,-0.0015703504949404318,,,-0.002812022979311936,,,,,,-0.0006341800075720975,,,,,-0.0016950979641646717,-0.0005354626626373583
83,2025-11-30,6098,JP3970300004,31851001W,,,,,,,,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,0.002418339762208265,,,,,,,,,,,,,,,,,0.0007903071118327664,,,0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,0.001563581742807068,-0.0016950979641646717,0.00014579832333331996
84,2025-11-30,6146,JP3548600000,20149101W,,,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,,,,,,0.0033901959283293434,,-0.002225466038841962,-0.002049440476447682,,,,,0.0039005480035617184,0.001909215601743367,,,,,,,,,-0.0008912800106418668,,,,,,,,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,-0.0016950979641646717,-0.00013204042901688302
85,2025-11-30,6178,JP3752900005,32061101W,,,,-0.0005366138525610055,,,,0.0016122265081388433,,,,,,,,,,,,,,,,,,-0.002418339762208265,0.0027274508596333816,,,,0.002609719167850646,,0.0015177864616369864,,0.0015568710915503854,,,,,,,,0.002267193527070249,0.0016639952492258706,0.0018602613555448193,,,,-0.0007903071118327664,0.001671663430097879,0.000261284202535867
86,2025-11-30,6201,JP3634600005,10175901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,-0.002434570230411005,-0.001971472632234999,,,,,,,,,,,,,0.0015177864616369864,,,0.0007903071118327664,,-0.00207286265332137,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,-0.0016950979641646717,-0.00036963862746193846
87,2025-11-30,6273,JP3162600005,20812401W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,-0.002434570230411005,-0.001971472632234999,,0.001909215601743367,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,0.002061085024609317,-0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,-0.0016950979641646717,-0.00026040815535388184
88,2025-11-30,6301,JP3304200003,00649401W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,0.0016122265081388433,,,,,,,,,-0.0027690913307728223,,,,,0.001909215601743367,,,,,,,,,,,0.0015177864616369864,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,,0.0018602613555448193,0.0009830649439870997,,,,-0.0016950979641646717,4.316459006434637e-05
89,2025-11-30,6326,JP3266400005,00650601W,,0.0014866842800460647,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,0.0016122265081388433,,,,,,,,,-0.0027690913307728223,,,,,-0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,-0.0015703504949404318,,0.002061085024609317,,0.001960816023412107,,0.001832075577430504,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,-0.0007903071118327664,,5.748253713842272e-05
90,2025-11-30,6367,JP3481800005,10113801W,,,,,,,,0.0016122265081388433,,,,,,,,,,,,,,0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,-0.002812022979311936,,,-0.00046746258290108214,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,,-0.0016950979641646717,0.00010118330813449787
91,2025-11-30,6383,JP3497400006,10224501W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,,,,0.001563581742807068,-0.0016950979641646717,0.00025167292630002105
92,2025-11-30,6479,JP3906000009,01900201W,,0.0014866842800460647,,,,,0.0016340133528434224,,,,,,,,,,,,,,,-0.001909215601743367,,,,,,,,,,,0.0015177864616369864,,-0.000527254308620988,,,,0.002812022979311936,,,0.001832075577430504,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,,,0.0002640625901794709
