style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Volatility,MP
49,2026-02-28,4063,JP3371200001,10069701W,,-0.0005240238361716008,,,,,-0.0003999364201105233,0.0009543198317271431,-0.0019401874264865884,-0.001893247408103848,0.002497475304307204,,0.0027947937929152043,,,,,,0.002497475304307204,,,-0.0006310824693679495,0.0021940437252792257,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,,3.7377874528236846e-05
50,2026-02-28,4091,JP3711600001,10104401W,,,,,,,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,,-0.00021952745591700374
51,2026-02-28,4151,JP3256000005,10051601W,,-0.0005240238361716008,,,,,,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,,-0.000586906696512193,-0.0011073711254947036,-0.00034439388887374357
52,2026-02-28,4188,JP3897700005,01904502W,,-0.0005240238361716008,,,,0.0010387729141808724,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,,0.001956355655040643,,,0.0016302963792005358,,-0.00039257973010849026,-0.0003595140560564735,,,,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,,0.0010919194353715218,-0.0003798748844739113,,,,,0.0011621914782419663,,0.00016648551002005341
53,2026-02-28,4204,JP3419400001,10064001W,,,,,,,-0.0003999364201105233,,,,,,,,,,,,,,,-0.0006310824693679495,,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,-0.0011073711254947036,-7.457173305162656e-05
54,2026-02-28,4307,JP3762800005,24960401W,,-0.0005240238361716008,,,,,-0.0003999364201105233,,0.0009504561886837133,0.0018631958619434695,,,,,,,,,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,,,,,,,,-0.00039257973010849026,,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,,-0.00016167219993627082
55,2026-02-28,4452,JP3205800000,01871501W,,,,,,,,,-0.0019401874264865884,-0.001893247408103848,,-0.0005359878506960666,,0.0005796609348268573,,,,,,,,,,0.0008536824676540989,-0.0008536824676540989,,,,,,,,0.0011396246534217337,0.0010671030845676235,,,,,,,-0.0003056805711001005,,,,,-0.0009390507144195088,,,,-0.0011073711254947036,-4.7318474109425517e-05
56,2026-02-28,4502,JP3463000004,10071801W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,-0.0005576310655697796,,0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,0.0014228041127568314,0.0011621914782419663,,-2.6787231758618176e-05
57,2026-02-28,4503,JP3942400007,10066801W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,,,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,0.001956355655040643,,,,,0.0011396246534217337,,0.0009947571127325303,,-0.002347626786048772,,,-0.0014953036853813833,-0.0003056805711001005,0.001349210796579754,,-0.0003798748844739113,,,,0.0014228041127568314,-0.000586906696512193,,0.00011400996816300967
58,2026-02-28,4507,JP3347200002,10070701W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,,,-0.0019401874264865884,-0.001893247408103848,,-0.0005359878506960666,,,,,-0.001282856167239766,-0.0006293905592624053,,-0.0014858397380055517,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,0.0023243829564839327,,,0.0014858397380055517,0.0012039111723327034,,,-0.0003798748844739113,,,,,0.0011621914782419663,-0.0011073711254947036,0.0001169532919599191
59,2026-02-28,4519,JP3519400000,10044101W,,,,,,,,0.0009543198317271431,-0.0019401874264865884,-0.001893247408103848,0.002497475304307204,0.0015650845240325147,,,,,-0.001282856167239766,,0.002497475304307204,,0.002497475304307204,0.0012355930452888273,0.0021940437252792257,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,0.0014858397380055517,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,4.9678588772372884e-05
60,2026-02-28,4523,JP3160400002,10041801W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,,,,,0.0014228041127568314,-0.000586906696512193,,-0.00042503882503262585
61,2026-02-28,4543,JP3546800008,10214601W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,0.0010387729141808724,,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,0.0010919194353715218,,,-0.0003056805711001005,0.001349210796579754,,0.0014764948339929384,,,,,,-0.0011073711254947036,-9.760314703337658e-05
62,2026-02-28,4568,JP3475350009,10033601W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,0.0010387729141808724,,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,-0.001956355655040643,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,,-0.000586906696512193,,-0.0003620903275080839
63,2026-02-28,4578,JP3188220002,29628801W,,,,,,-0.0010527474376900321,,,-0.0019401874264865884,-0.001893247408103848,,-0.0005359878506960666,,,,,,-0.0006293905592624053,,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,-0.0005576310655697796,,-0.001956355655040643,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,0.0023243829564839327,,,,-0.0003056805711001005,0.001349210796579754,,,,,,,,-0.0011073711254947036,-0.00016697139928232457
64,2026-02-28,4612,JP3749400002,10189201W,,,,,,,-0.0003999364201105233,-0.0018781014288390175,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,,,0.0014858397380055517,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,,-0.0004368120660104345
65,2026-02-28,4661,JP3198900007,21319301W,,,,,,-0.0010527474376900321,,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,,0.0027947937929152043,,,,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,0.0016889401338480374,-0.0005576310655697796,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,-0.0012758841228525932,,-0.0003056805711001005,,,-0.0003798748844739113,,,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,-8.332333544918956e-05
66,2026-02-28,4684,JP3173400007,22545601W,,,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,,0.0027947937929152043,,0.001268987451918255,,-0.001282856167239766,-0.0006293905592624053,,-0.0014858397380055517,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,,,,-0.0011073711254947036,8.460617002644271e-05
67,2026-02-28,4689,JP3933800009,21450901W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,,0.0009504561886837133,0.0018631958619434695,,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,,,,,,,,-0.0007476518426906916,,-0.0008536824676540989,,-0.0016889401338480374,,,,,,,,,,0.0023243829564839327,,,,0.0012039111723327034,,,,,,,,0.0011621914782419663,,-6.739249691592661e-05
68,2026-02-28,4716,JP3689500001,22665901W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,0.0009543198317271431,,,0.002497475304307204,0.0015650845240325147,,,-0.0012899048274993253,,,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,,,0.0021940437252792257,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,0.0012039111723327034,,-0.0010970218626396128,-0.0003798748844739113,,-0.0009390507144195088,,,,,-8.376034617831693e-05
69,2026-02-28,4755,JP3967200001,23625901W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,-0.0003999364201105233,0.0009543198317271431,,,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,0.0016889401338480374,-0.0005576310655697796,-0.0016889401338480374,0.001956355655040643,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,0.0023243829564839327,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,,0.0010919194353715218,0.0014764948339929384,,0.0009390507144195088,,0.0014228041127568314,0.0011621914782419663,0.0010970218626396128,0.00012084296777051866
70,2026-02-28,4768,JP3188200004,23949801W,,,,,,-0.0010527474376900321,0.001173813393024386,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,,,0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,0.0014858397380055517,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,,,,,-0.00039257973010849026,,0.0009947571127325303,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,,-0.00030930082778880065
71,2026-02-28,4901,JP3814000000,00492501W,,-0.0005240238361716008,,-0.0010387729141808724,,,0.001173813393024386,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,,,,,,,,,-0.0003595140560564735,0.0009947571127325303,,,,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,,,0.0009390507144195088,,,,,-0.00025165012981896733
72,2026-02-28,4911,JP3351600006,01934401W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,0.0010387729141808724,,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,,-0.0005359878506960666,,0.0005796609348268573,,,,-0.0006293905592624053,,,,-0.0006310824693679495,,0.0008536824676540989,-0.0008536824676540989,,-0.0016889401338480374,0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,-0.0010970218626396128,,,-0.0009390507144195088,,,-0.000586906696512193,,-0.00024465756004191254
73,2026-02-28,5016,JP3379550001,36616301W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,0.0009543198317271431,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,0.0016889401338480374,,,,0.0016302963792005358,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,,,,,,-0.0009390507144195088,,,,,2.4170660344975716e-05
74,2026-02-28,5019,JP3142500002,27944901W,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,0.001282856167239766,,,0.0014858397380055517,,0.0012355930452888273,,0.0008536824676540989,,,,0.001956355655040643,,,-0.0008237286968592181,,,,,,0.0023243829564839327,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,0.001349210796579754,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,,0.0004125258413106018
75,2026-02-28,5020,JP3386450005,10015801W,,,,,,0.0010387729141808724,0.001173813393024386,,,,,,,0.0005796609348268573,,,0.001282856167239766,,,0.0014858397380055517,,0.0012355930452888273,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,,,,-0.0014581532832601066,0.0023243829564839327,-0.0010970218626396128,-0.0012758841228525932,0.0014858397380055517,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,,,,0.00016567081804715926
76,2026-02-28,5108,JP3830800003,10036901W,,,,,,0.0010387729141808724,-0.0003999364201105233,,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,,,-0.0010970218626396128,,0.0014858397380055517,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,-0.0011073711254947036,-0.000251742500207546
77,2026-02-28,5201,JP3112000009,10025901W,,0.0010341968220479172,0.0010341968220479172,,,0.0010387729141808724,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,,,0.0010919194353715218,,,-0.0003056805711001005,0.001349210796579754,0.0010919194353715218,,,,,0.0014228041127568314,-0.000586906696512193,,2.411570041702987e-05
78,2026-02-28,5401,JP3381000003,10015501W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,0.001173813393024386,,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,-0.0010970218626396128,,,0.0012039111723327034,,-0.0010970218626396128,-0.0003798748844739113,,0.0009390507144195088,,,,,-0.00014419549416241515
79,2026-02-28,5411,JP3386030005,25373801W,,-0.0005240238361716008,,,,0.0010387729141808724,-0.0003999364201105233,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,-0.0010970218626396128,,,0.0012039111723327034,,-0.0010970218626396128,-0.0003798748844739113,,,,,-0.000586906696512193,,-0.0001473445156243378
80,2026-02-28,5713,JP3402600005,10014501W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,-0.0014581532832601066,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,-0.000586906696512193,,-0.00015472799680025682
81,2026-02-28,5802,JP3407400005,01941301W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,0.0016302963792005358,,,,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,,-9.238510417057274e-05
82,2026-02-28,5803,JP3811000003,10271701W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,0.001173813393024386,,,,,,,,,,,,,0.0014858397380055517,,0.0012355930452888273,,0.0008536824676540989,,,,,,,0.0016302963792005358,,,,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,8.022598924632747e-05
